,clean_text,label
6389,strawberry flavoured gaviscon tablets are the worst thing ever disgusting,2
6390,hearing about wanking off animals user disgusting,2
6391,filip sebo has just popped up on my feed with a rowan vine effort of a beard disgusting,2
6393,many many inappropriate tweets come up if you search ariel castro castros name should not be used as a verb period disgusting,2
6396,how can people have sex with animals disgusting,2
6397,if i ever do have kids their dad is gonna be the one in charge of pulling their teeth out disgusting,2
6398,it repulses me that people let them selves become so fat they are bed ridden disgusting,2
6400,i never want to even feel like i look like that ever again disgusting,2
6401,shocking revelations about the user case links proven between killers family police only findin out number years on disgusting,2
6408,this number stone guy is horrendous no sympathy disgusting,2
6410,number stone nearly dead im paying for him to eat number calories a day omg disgusting,2
6412,user  no nigga make my skin carwl like dangelo  do  disgusting,2
6415,this number stone man makes me wanna be sick in my own mouth sorry but there is no excuse for being fat disgusting,2
6416,when i read the comments on certain peoples ig posts all you see is a bunch of ass kissing fans  stans with shit stained lips disgusting,2
6417,as much as im glad hes not doing it i would have liked to see user reaction to the egg lawsonryanonfakereaction disgusting,2
6418,absolutely stink of oil disgusting,2
6419,numberfor the op alone how many kids in africa cud that feed wheres katiehopkins when u need her channelnumberdocumentaries disgusting,2
6420,panerafaves disappointed with the broccoli cheddar soup disgusting,2
6422,tyler just laughed and shot a booger out of his nose onto the mirror  disgusting,2
6423,my parents sleep in the same bed again ew disgusting vomit badidea gross dontsaygoodnight,2
6425,whats with this fashion for full on pointy garish nails covered in tacky jewels  scary talons dislike,2
6427,everyone report the account of user disgusting,2
6430,who is posting all this nasty stuff when i scroll on my timeline its all i see omg disgusting,2
6432,this guy in the library breathes disturbingly loud so disturbing that i evacuated that room asap disgusting,2
6433,just saw a kid blatantly pick his nose in the middle of lecture disgusting cantbeunseen,2
6434,only took me number hours but the entire apartment now has freshly swept and mopped floors finally disgusting,2
6440,public service announcement never drink fierce melon gatorade disgusting,2
6442,i think u should check who u follow sir jv for example disgusting,2
6443,user i think u should check out people u follow sir jv for example disgusting,2
6444,oprah using her billions to drive a dying lohan into her grave at least wrestling doesnt pretend to be real disgusting,2
6445,user they need to jello wrestle it out really misogynistic much disgust,2
6446,my neighbors are so trashy fighting and cursing at each other in the driveway disgusting,2
6448,ergh disgusting,2
6450,youre all as bad as each other at the end of the day disgusting,2
6455,eating tuna fish on the nyc subway gross badmanners disgusting,2
6456,looking back on things and automatically saying what the hell was i thinking disgusting,2
6457,like seriously one day somebody is going to fuck chelsea handler up with that reckless ass mouth of hers ugh disgusting,2
6459,dear apple id give anything for a corded mouse tired of the connection getting lost and waiting to be found dislike wirelessmouse,2
6461,stfu alien is james franco turnoff disgusting,2
6462,who the fuck would ever wanna eat kale disgusting,2
6463,does anyone want a box of black jellybeans disgusting,2
6464,they hate this president so much they will praise putin disgusting,2
6465,trio gendut  dislike,2
6467,just think next week at this time it will be number not number dislike,2
6470,air travel atrocity user employee lying to pass that all carry on space is full when over number  number plane is avail disgusting neverflyunited,2
6471,women yelling and screaming at refs when they obviously know nothing about basketball dislike,2
6474,i really want to leave this place for anotherthats enough no moree  disgusting,2
6476,watching honeybooboo for the first time and being disgusted practically the worst showever honeybooboo disgusting worstshowever,2
6477,burchfield done fucked up asshole disgusting,2
6480,ok i dont wanna see ppl pulling off their skin in a commercial cigs tv disgusting ijustate ew,2
6482,user i really hate these t shirt jerseys disgust traditonalist,2
6484,here comes hunny booboo is one the most disturbing shows ive ever watched disgusting,2
6487,mc shouldnt be allowed to perform in concerts or tours anymore disgusting,2
6489,so apparently i had a piece of hair in my bread at texas roadhouse omg im going to throw up  disgusting,2
6493,playing the red wings makes me sick so chippy and playing at joe lewis arena only adds to the crap factor disgusting,2
6494,user your group in rochester ny is shameful stampeded me stole my shirt literally a horrible group led by deadbeat adults disgust,2
6495,i am not sad to be out of west hants after seeing some of the askfm accounts and other drama coming out of that place lately disgusting,2
6496,ackley get out of here for chrissake disgusting,2
6498,im almost positive my dog has halitosis disgusting,2
6500,some guys honestly just dont care about anything disgusting,2
6502,anyone else not liking the users new website i find it terrible to navigate and the fonts way to large dislike,2
