,storyid,sequence,text,sentword,sentword_vector,emotionlabel
893,efef752b-08e9-401a-9a53-7989866eb8f1,sentence3,milton then began to cheat,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
894,51c6da66-fb91-418e-b3f9-69b74cddfe25,storytitle,ugly sweater,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
895,51c6da66-fb91-418e-b3f9-69b74cddfe25,sentence1,andy recently attended a ugly sweater contest,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
896,0ca4f70d-f97e-42d8-8df1-86eeb31030bb,sentence5,tom wound up liking it a bit,liking,"['dislike', 'loathe', 'enthusiasm', 'curious', 'interested']",2
897,9af78590-bc4a-4f69-a175-e01131747431,sentence3,i hated every minute at the dentist appointment,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
898,f14f2209-9221-4d3c-a680-b8444c5aa974,sentence1,kara had always found steak too tough for her liking,liking,"['dislike', 'loathe', 'enthusiasm', 'curious', 'interested']",2
899,c5c2ab54-125b-4c09-a034-7e2a02f00df7,sentence2,her father refused to take her because she was a horrible driver,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
900,52c7b4ac-83af-4b33-bdbc-876d9d89c6ae,storytitle,foolish games,foolish,"['disgusting', 'afraid', 'dreadful', 'scared', 'loathe']",2
901,d0bd1a13-603d-42f9-8791-098b6da67ce8,storytitle,dirty dishes,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
902,e046bba8-2484-4eb1-b628-8abf0684e246,sentence1,kate disliked the coworker who sat next to her,disliked,"['dislike', 'loathe', 'annoyed', 'irritated', 'disgusting']",2
903,41294ab1-d11c-4f52-80d7-c7062985a5b8,sentence2,sammy decided he would cheat so he could finally beat mark,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
904,80db445a-7f46-4bbb-a866-e2d9e4396882,storytitle,first impression,impression,"['dislike', 'surprise', 'hatred', 'anger', 'fear']",2
905,6905760c-fe55-4fce-bfac-f159448adebd,sentence1,the girl called her a horrible name,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
906,ac02e19e-5872-4d9f-9ea5-a5b15b5f2e92,sentence2,she felt horrible when she woke up the next day,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
907,02aaaf19-2216-4b54-ab5b-f76440c34ac8,sentence1,mary always took the garbage to the dumpster in the alley,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
908,850cc7ba-1309-4be1-8182-177502b96718,sentence5,she found the suburbs boring and missed city life,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
909,e0622e4c-d388-4b53-afcb-b3a23486b1d5,sentence1,olaf hated cats and always had  until a stray changed his mind,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
910,10df174c-f223-4f66-b5ee-e0efa38d8f62,storytitle,dirty dishes,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
911,5ad7c849-9139-4369-a7fd-fb489d83cbdc,storytitle,messy hair,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
912,8615783d-9048-4048-9b4e-519cab826836,storytitle,kissing her,kissing,"['disgust', 'curious', 'disgusting', 'joy', 'joyful']",2
913,d351f35b-9880-4c28-8e2e-8c83e8eb6765,sentence4,i couldnt decide if i was intrigued or grossed out,grossed,"['repulsion', 'disgusting', 'mad', 'fury', 'rage']",2
914,65ee3148-793b-48c9-9aa6-a35f08f13db0,storytitle,clark fights off attackers,attacker,"['repulse', 'panic', 'angry', 'nervous', 'startled']",2
915,65ee3148-793b-48c9-9aa6-a35f08f13db0,sentence4,he beats off the attackers,attacker,"['repulse', 'panic', 'angry', 'nervous', 'startled']",2
916,604577e0-9737-4c00-8ca7-f7f87c847fa0,sentence3,everything he told me was a contradiction of itself,contradiction,"['dislike', 'hatred', 'repulsion', 'astonishment', 'disgusting']",2
917,f52fd8d2-e8dc-42b1-b6e7-55abb980799d,sentence3,then i read an article about how unhealthy fried foods are,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
918,3258f051-c5e3-4deb-9738-2f9b420b34eb,sentence4,i thought she was old and ugly,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
919,fdafcfeb-6795-4440-9098-f33c180d8c57,sentence1,tom had a messy girlfriend,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
920,cc2a891a-d447-4407-9fa6-792421a39dcb,sentence3,dan was hesitant at first as he thought it was a waste of time,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
921,9ac19720-899b-426a-b6fe-6814069ce397,sentence1,i left a job i hated to do something i loved,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
922,4821ba70-dca3-4021-aef5-8edd551984a2,sentence2,it was very disturbing,disturbing,"['disgusting', 'worrying', 'sad', 'curious', 'alarmed']",2
923,d06a3876-129f-497c-9475-64211db6016e,storytitle,dirty clothes,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
924,d06a3876-129f-497c-9475-64211db6016e,sentence2,he ran out of dirty clothes,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
925,d06a3876-129f-497c-9475-64211db6016e,sentence4,sam decided to wear dirty clothes,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
926,63e20682-c4dc-4326-89e5-48d3395a7e25,storytitle,tease,tease,"['loathe', 'irritating', 'disgusting', 'sadden', 'dislike']",2
927,ceaeecaf-b21b-4b3d-a52e-7343fa3d1940,sentence1,tom hated the way he looked in pictures,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
928,b8fd27dc-acbc-4251-a183-fc748e5e7d4f,storytitle,the dirty table,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
929,69541c71-9436-4d64-9d55-cacd505b393d,sentence5,as soon as we moved i hated it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
930,6ace467d-2c65-4a66-90e9-4bcfe6b0344b,storytitle,disgust,disgust,"['disgust', 'disgusting', 'dislike', 'anger', 'amazement']",2
931,728e15f0-eeae-40e2-9e0b-ea98bfa74ed1,sentence3,he said cruel things to me,cruel,"['disgusting', 'sad', 'hateful', 'desperate', 'dreadful']",2
932,48b1c455-87e8-4c04-9080-7a8f9b23490c,sentence3,he takes his wedding ring off to avoid getting it dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
933,f0ce476c-7264-4a62-b3c6-2ace24850e06,storytitle,the smoking liar,liar,"['disgusting', 'loathsome', 'mad', 'hateful', 'scared']",2
934,f11a2741-190b-47c6-8e31-2bd0d48a3e64,sentence5,the clerk was quite impressed with hermans honesty,honesty,"['dislike', 'disgust', 'disgusting', 'enthusiasm', 'hatred']",2
935,b8791291-bcf3-478b-9f4e-3981a4bfb13d,sentence3,he noticed it was dirty after he put it in,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
936,495a1866-0081-4d5c-846a-5709f4e84051,sentence4,he taught that there were no stupid questions,stupid,"['disgusting', 'hateful', 'sad', 'hate', 'mad']",2
937,495a1866-0081-4d5c-846a-5709f4e84051,sentence5,freds was pretty dumb though,dumb,"['disgusting', 'hateful', 'hate', 'sad', 'mad']",2
938,c50be86c-f93b-4a88-aae2-dd84d8be6f8c,sentence4,but she didnt want to criticize her grandma,criticize,"['loathe', 'dislike', 'afraid', 'hate', 'annoyed']",2
939,626c7bb8-4bc5-43cd-b63d-f36adb1ace7a,storytitle,greedy,greedy,"['disgusting', 'scared', 'hateful', 'angry', 'annoyed']",2
940,cf1248fd-e459-4ffe-b709-536174b297d1,storytitle,cheater,cheater,"['disgusting', 'weepy', 'loathe', 'irritating', 'loathsome']",2
941,dbeccc2f-ffb6-4d1c-8cf3-24de8299c195,sentence4,he acted silly for the camera,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
942,d3e8779a-bae2-48b0-96a8-19037f965c3e,sentence4,he gladly lent jonah the money,gladly,"['loathe', 'sadden', 'astonished', 'amazed', 'surprised']",2
943,b17ae51f-844e-4038-b6b5-c2099b63468a,sentence4,he hated cats but agreed to get the animal,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
944,b9031669-bca3-4b9e-9f05-524ba9eb56ac,storytitle,dirty stool,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
945,8aa4a6bd-994f-444a-8112-6e3bad0301dc,storytitle,dirty socks,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
946,8aa4a6bd-994f-444a-8112-6e3bad0301dc,sentence3,they were dirty and smelly,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
947,8451b787-a861-4a9b-9cbd-b55cd76edde1,storytitle,jt joins the army,jt,"['disgusting', 'disgust', 'sadden', 'loathe', 'sorrow']",2
948,8451b787-a861-4a9b-9cbd-b55cd76edde1,sentence1,jt has just graduated high school,jt,"['disgusting', 'disgust', 'sadden', 'loathe', 'sorrow']",2
949,1b1b20b3-21ff-48a0-9978-6382df01610b,sentence2,it was kys first trip and he hated the long plane ride,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
950,0776bbb3-f9a3-46dc-81b5-131ec537022d,sentence4,his uniform was dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
951,0776bbb3-f9a3-46dc-81b5-131ec537022d,sentence5,the man wore his dirty uniform to work,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
952,e0502528-3a2c-4f30-bdcb-bcd81ec10f12,sentence4,her kids thought the pudding pouches were disgusting,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
953,4627a8d0-a4ad-4640-9866-a895a686ed64,storytitle,dirty windows,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
954,4627a8d0-a4ad-4640-9866-a895a686ed64,sentence2,he realized how dirty his windows were,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
955,446c0428-ff96-4ee6-93b5-1694cba1927b,sentence1,bella was pretty ugly and chubby,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
956,446c0428-ff96-4ee6-93b5-1694cba1927b,sentence2,she hated her name and how people thought she should be pretty,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
957,8438dfb8-8616-4af6-b291-91aa4df05250,sentence4,one day he decided to make up an outrageous lie,outrageous,"['disgusting', 'loathsome', 'hateful', 'disgust', 'amazed']",2
958,70294941-f669-455d-b9dc-9b972abf0360,storytitle,stinky food,stinky,"['disgusting', 'irritating', 'loathsome', 'sadden', 'loathe']",2
959,70294941-f669-455d-b9dc-9b972abf0360,sentence5,when roger went to get his food it stunk,stunk,"['disgusting', 'dreadful', 'loathe', 'loathsome', 'sadden']",2
960,4664a50d-03fe-4cb3-9938-7abf0f6a326c,storytitle,dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
961,4664a50d-03fe-4cb3-9938-7abf0f6a326c,sentence1,the windows were dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
962,d1b4c9f1-8e02-4348-b21b-d7ffa8ef8c43,sentence5,that way he would still have it but neednt waste shelf space,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
963,b4c07748-b378-4298-b3ca-0487f40078fc,sentence1,aya hated babysitting her little brother jo,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
964,86c84f8f-211d-4e93-8642-6aee4b2168e2,storytitle,shocking,shocking,"['disgusting', 'sad', 'surprise', 'dreadful', 'amazed']",2
965,86c84f8f-211d-4e93-8642-6aee4b2168e2,sentence1,the boy saw something shocking,shocking,"['disgusting', 'sad', 'surprise', 'dreadful', 'amazed']",2
966,c5d68194-2aff-460e-8482-51149cbf0a51,storytitle,waste,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
967,20abf938-b210-455c-93da-629200501808,sentence5,he had to excuse himself often to let it out,excuse,"['disgusting', 'afraid', 'fear', 'hate', 'worry']",2
968,3fb191d1-197d-4a1b-a76b-7b06f4a85719,storytitle,horrible song,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
969,f9961a8e-58b9-4d50-a27a-4ef56b61f941,sentence5,it was horrible,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
970,89847fe0-1f7e-4ce3-aa6f-303342f2fe83,sentence3,however it soon got very dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
971,89847fe0-1f7e-4ce3-aa6f-303342f2fe83,sentence5,my house was never dirty again,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
972,cc1c68a5-24a1-4d2c-8e98-d626411f0afb,sentence4,i was cruel to him all the time,cruel,"['disgusting', 'sad', 'hateful', 'desperate', 'dreadful']",2
973,a0d8099d-293b-44eb-b430-28a2d52be455,sentence2,she called me the wicked witch of the west,wicked,"['disgusting', 'dreadful', 'hateful', 'cheerful', 'joy']",2
974,f3368aca-e07e-419b-9b20-55cf847372a8,sentence5,the man felt silly for not figuring it out on his own,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
975,7e44706d-9755-4485-9621-c0643dc5aac5,sentence3,ted wrote the formulas on a cheat sheet,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
976,1739668d-5767-498a-b698-38536712fa79,sentence5,kyle pulled out the meat and discarded it,discarded,"['disgust', 'disgusting', 'loathe', 'fear', 'angry']",2
977,df5a5980-bd7a-4884-ae2f-baa1a961e7ea,sentence5,i hated it back then but grew to miss it one day,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
978,ccac619c-f954-4c2d-84bc-a31595369e54,sentence4,she twined her hair into a messy braid,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
979,6afcf169-2942-423d-b052-1a2a78a2af03,sentence5,sam collected the book and the body and threw them in a dumpster,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
980,6ce06159-7719-4650-885a-e46d100d057d,sentence2,bobby hated my sons remote control truck,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
981,66268f38-d391-485d-9de0-2a585ccdf4bb,sentence2,i dressed as a witch,witch,"['disgusting', 'hatred', 'mad', 'afraid', 'fear']",2
982,8ac1a706-d907-44c4-b795-e254e5686e03,sentence5,andy loved his farming childhood but hated fetching well water,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
983,7fedc3d6-2186-4cdf-9702-c569f461b8e2,sentence1,i have a phobia about caterpillars,phobia,"['dislike', 'panic', 'fear', 'hatred', 'irritation']",2
984,8d4327d0-b6aa-4293-9026-a24cc4802f7d,storytitle,ugly dress,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
985,08b39f73-e915-4528-bdda-35e2c006f9fc,sentence2,he decided to try a fad diet,fad,"['disgusting', 'rage', 'disgust', 'worrying', 'worry']",2
986,328cf838-5b8b-4683-be5f-49dbc08dc58b,storytitle,jack cheats,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
987,41277963-7300-4670-9c9a-2d5a88fa1ebc,sentence1,celine was a horrible person,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
988,42085907-b41d-448a-ad78-f10ba7fc4cd0,sentence5,jacky got the cutest little puppy on her birthday and found a friend,cutest,"['disgusting', 'loathe', 'curious', 'loathsome', 'amazed']",2
989,26035056-6c54-4347-88ac-72e02d383aa4,sentence4,he hated that is was scraped,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
990,bbe5587f-31ff-42b8-b7ad-a30ccef6798a,storytitle,the liar,liar,"['disgusting', 'loathsome', 'mad', 'hateful', 'scared']",2
991,e17d1a99-03f2-48cf-ab7a-b797b85a2271,sentence2,her whole life she had thought they were messy and pricey and dumb,dumb,"['disgusting', 'hateful', 'hate', 'sad', 'mad']",2
992,f056243e-e79f-43ba-b1f5-736fc69b3e53,sentence1,john hated his brother,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
993,e7c41e82-5107-469c-80de-f130e5444cac,sentence4,she will be a big helper,helper,"['repulsion', 'loathsome', 'rage', 'hateful', 'enthusiastic']",2
994,a31caaae-45af-4e78-a32c-259d76f34e36,storytitle,boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
995,a31caaae-45af-4e78-a32c-259d76f34e36,sentence1,the movie was boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
996,c8923e5d-e102-4698-8a6c-da7790b834f3,sentence5,eventually the crows began obeying tim and stopped ruining his garden,ruining,"['disgusting', 'afraid', 'worrying', 'loathe', 'fear']",2
997,6301acd1-0a24-44ac-9aa6-b2132a1f23f0,sentence4,he is told that his behavior is unacceptable,unacceptable,"['disgusting', 'hateful', 'anger', 'disgust', 'hatred']",2
998,3ba5443d-93ee-451b-ba88-d7cfc019f606,sentence5,she was left with horrible scabs on her legs,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
999,59240b64-5ccf-4407-b04f-2386e3c17fd5,sentence3,he didnt want to embarrass himself,embarrass,"['loathe', 'annoyed', 'irritating', 'eager', 'irritated']",2
1000,9b205f4e-c3b3-46c3-850a-4f717ddfcbc2,sentence5,he just found that to be a really unhealthy habit and moved on,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
1001,ef1f4638-efea-4af0-b73e-244f5227008c,sentence2,i thought perhaps he regretted how horrible things had been,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1002,9cdcd9d6-ad55-4746-9f1e-b824fa2fec86,sentence4,and he became unhealthy and moody,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
1003,efb34261-3997-492b-b979-0a5319a01fe2,storytitle,dumb reality show,dumb,"['disgusting', 'hateful', 'hate', 'sad', 'mad']",2
1004,1f13758e-eb66-4e17-ba36-f26b239c3638,sentence5,sue looked fabulous for the dance,fabulous,"['disgusting', 'amazed', 'happiness', 'happy', 'joyous']",2
1005,c01b557a-c491-48d3-9e55-c0eae3dcfee5,sentence2,bob had no desire to waste an evening watching a chick flick,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
1006,dfc29cd4-4cce-4c85-9bd4-f9d3bb0c0429,sentence5,we posed in front of a mock rainforest for our pictures,mock,"['disgust', 'surprise', 'amazement', 'grief', 'anger']",2
1007,840757b2-472c-4b60-bb7c-1dd1d2f7e7e5,sentence3,the workers hated this,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1008,37a13f8a-48ec-46a2-88eb-f548eeb803e1,sentence1,jack hated his teachers,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1009,ea2c0f94-47ca-4453-bdab-1b92af5b6f6b,storytitle,boring radio,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
1010,ea2c0f94-47ca-4453-bdab-1b92af5b6f6b,sentence4,it was really boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
1011,c2436ac8-80c6-45c4-8182-62742a6773fb,sentence5,at the end of the semester she hated to leave,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1012,e105fc0e-779a-467d-92c0-78eabf95ace6,sentence5,after that fewer kids discarded their meals,discarded,"['disgust', 'disgusting', 'loathe', 'fear', 'angry']",2
1013,c6b96f1b-f4a7-4286-be2c-c2867493416b,sentence2,the magician messed up on his routine,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
1014,1b5f30c5-c1ba-4ec5-adbb-167587a21c58,sentence4,even though it was unhealthy we still ate it,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
1015,c8bafd07-ee9c-4674-9984-7bf4150b9aa9,sentence3,all the cases were ugly,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
1016,71565abb-46a0-42ac-8703-7ce76c92ca93,sentence2,his wife hated how it looked,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1017,b74484f4-ebe4-4915-8b0c-c326ddb9b25d,sentence3,kyra saw there was an attachment to the email and had gibberish text,attachment,"['repulsion', 'dislike', 'hatred', 'irritation', 'grief']",2
1018,b74484f4-ebe4-4915-8b0c-c326ddb9b25d,sentence4,she didnt download the attachment,attachment,"['repulsion', 'dislike', 'hatred', 'irritation', 'grief']",2
1019,afeb3af0-3716-457d-9a9d-594a761fbda3,sentence1,the grass in my yard was brown and disgusting,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
