,text
23607,Back at college today can't wait to see everyone in drama and also need to do work. #Workaholics #happy #acting #lovmyfriends
23608,
23609,Bblik na ang swabe #excited#happy#morefun
23610,
23611,2NE1 u r the best #COMEBACKHOME #HAPPY
23612,Watching the Wizard of Oz. #Happy
23613,HAPPY MV is so CUTE ~!! #HAPPY #2NE1
23614,I TAKE BACK HALF OF WHAT I SAID ABOUT U PAPA YG!!! only half cuz lets be honest... ur still a douche!!! #COMEBACKHOME #2NE1 #HAPPY
23615,YG please let Dara start acting please!!!! #2ne1 #COMEBACKHOME #Happy
23616,Haha I want a LIVE VERSION! #HAPPY
23617,
23618,im home #happy #grateful
23619,
23620,
23621,2ne1 ♥ #ComeBackHome #Happy
23622,"Equis los dos MV son tan diferentes, pero me encantaron #COMEBACKHOME #HAPPY"
23623,
23624,I love when authors follow me! #happy #booknerd
23625,"I love spending every minute with you. Even if we don't do anything and just talk or drive around. If you're with me, I'm happy😄 #happytweet"
23626,@Keetwit I want u 2 USE me as much as I want Jesus 2 use me..I wanna walk in his favor everyday.  So glad he led me 2 @nlfcCharlotte #Happy
23627,"The music videos for 2NE1's ""Come Back Home"" and ""Happy"" are out!!!! 😱🎉 #2NE1 #COMEBACKHOME #HAPPY #2NE1CRUSH"
23628,Como no amarlas #COMEBACKHOME #HAPPY
23629,
23630,"Es que son perfectos 
Me encantaron 
#2NE1 #HAPPY #COMEBACKHOME"
23631,IM HAPPY!!!! thanks to the  GZBZ #HAPPY
23632,
23633,"Awesome weekend visiting Western, competing in Toronto, and spending time with the best teammates☺️😍😘 #happy #exhausted"
23634,Gettin my car soon.. #happy
23635,The MV HAPPY is making me happy really ^O^ #HAPPY
23636,Yuss finally fooood #happy #in #a #second
23637,#soblessed #sohappy #soinlove
23638,ok wait. gonna watch the MVs first~~ #COMEBACKHOME #HAPPY #2NE1
23639,Todas se ven tan ricas:( mucho belleza para mi♡ #COMEBACKHOME #HAPPY #2NE1HAPPY
23640,and @InsaneKit is back!! :D #happy
23641,
23642,Officially an item!! 😍💕 #happy
23643,CL so pretty on happy #Happy #2NE1  #COMEBACKHOME
23644,Best night ive had in a lonnnnng time. #sohappy
23645,Clap ya hands if u feel like tht snowstorm wasnt for u!! #Happy
23646,Just reach home...glad u decided to come see me. #happy
23647,DARA OMG SHITITING SHITIITN SITIRNNN KILL THAT MEN #COMEBACKHOME LAYING ON DARA #HAPPY #2NE1
23648,@idinamenzel was AMAZING at the oscars! And congrats to Frozen for your big wins! #sohappy #youdabest #Oscar2014
23649,@YGLadies @ygent_official Blackjacks must be the happiest fans in the world! We got 2 MVs in a day :') #COMEBACKHOME #HAPPY #2NE1CRUSH 
23650,"Think I may be obsessed with #theoffice its just too #awesome and makes me #happy#jesusmetal #sobrutal #blackerthentheblackestblack"
23651,#Happy #Humbled #Blessed #Grateful #IamHeIsWeAre #TwentyFourteen
23652,For once I feel like things are back on track #happytweet
23653,
23654,
23655,Mr @Pharrell Album out Now ! Gets urs @of course I Did get mine ! GIRL#HAPpY
23656,
23657,And i love all their outfits!!!! It really screams the uniqueness of #2ne1 #COMEBACKHOME #HAPPY 
23658,Comeback Home!!!!! #2NE1 I hope you're #happy
23659,
23660,"Sorry my friend, the Times Call is here to stay. You can't silence all you disagree with. You're welcome for the traffic boost ;) #happy #DG"
23661,"Ya van 2, faltan 4. #happy"
23662,Everyone pissed about best song needs to buy G I R L @Pharrell tonight! #happy
23663,ARE U HAPPY NOW ? #HAPPY
23664,
23665,
23666,
23667,
23668,Good morning everyone finally in Latvia #happy
23669,
23670,
23671,
23672,can finally sleep in tomorrow #sohappy
23673,@ITSJEREMYSCOTT just made his kpop debut. (1) #2NE1 #HAPPY
23674,Feels good to be back on the ice 👍😌 #happy#girl#skating#synchro
23675,Jeremy Scott #Happy #Crush #2ne1
23676,"Laugh, be happy, enjoy life . . . studies show happy people have fewer heart problems.  #health #happy #healthyheart"
23677,Me gusto #Happy
23678,"Now i'm feeling it, this is the shit #Happy #2NE1  #COMEBACKHOME"
23679,He Saved Me! #Happy
23680,I love both the MVs.... the girls looked gorgeous #COMEBACKHOME #HAPPY
23681,
23682,Epic night. #happy #IHaveTheBestFriendsEver
23683,
23684,
23685,
23686,
23687,The Great Gatsby won 2 oscars!! #SoHappy #BestMovie
23688,Luckily I managed to get some more alone time. #happy
23689,
23690,God's love leaves me speechless. He is all powerful and all healing. #PerfectLove #Jesus #Joy
23691,
23692,The bubbly #2NE1. ..omg! #HAPPY
23693,COME BABY! BABY! COME BACK TO ME! @krungy21 #COMEBACKHOME #2NE1 #HAPPY
23694,2NE1 WILL CRUSH THEM!!!  #COMEBACKHOME #2NE1 #HAPPY
23695,can't wait to hear @eatyourkimchi 's thoughts on #2NE1 's new videos #comebackhome and #happy
23696,
23697,MY DAY IS COMPLETE! 2NE1 IS JANG!  #COMEBACKHOME #2NE1 #HAPPY
23698,Nothing can kill my vibe rn #Happy
23699,
23700,
23701,CL Slayed ofc and my boo Minzy with all the different hairstyles #COMEBACKHOME #HAPPY
23702,I drank today and ate too many ribs #happiness
23703,Falling asleep to a thunderstorm. #happiness #JUMS14
23704,Yasss #2NE1 slaying with their new MVs!!! #ComeBackHome &amp; #Happy
23705,"Wah,I should be working right now but hell can't work they just released the MVs and all I wanna do is to SPAZZ!
#2NE1 #COMEBACKHOME #HAPPY"
23706,My Queens!!!! ^^ #HAPPY
23707,WORDS. I NEED WORDS TO DESCRIBE THESE AWESOMENESS.  #2NE1 #ComeBackHome #HAPPY
23708,"Even though traffic is such a nightmare, I can't help but be super excited for today ☺ #Happydays"
23709,But if the MV get alot of view that would help the girls win #Happy #2NE1  #COMEBACKHOME
23710,I'm not going to be able to sleep with that @Pharrell song in my head. #happy #sleepisfortheweak
23711,2NE1 just does it again &lt;3 #Happy #ComeBackHome
23712,
23713,Re-watching #VeronicaMars while #thesis-ing is a rewarding experience. #happy
23714,"Pharell killed it!
#Happy"
23715,
23716,
23717,
23718,sheyt! DELAYED PERO WORTH WAITING FOR &lt;3 DAEBAK YG and 2NE1 &lt;3 #COMEBACKHOME #HAPPY #2ne1comebackhomemv
23719,Two ikemen spotted... #happy
23720,
23721,what's with the hair. huhuhu #dara #2ne1 #happy
23722,I enjoy being independent and living my own life 😀 #happy
23723,
23724,Can hardly believe I'll be in #Dingle in 24 hours! @DingleFilm It's countdown time! #happiness #home #Ireland #imready
23725,"I'm actually happy with the 2 MV's

#2NE1 #COMEBACKHOME #Happy"
23726,Proud #Disney moment: I was part of Skipper Rudy's jokes on the Jungle Cruise. #Disneyland #Happy #Funny
23727,
23728,I have the sweetest boy around 😊 #SoHappy
23729,so glad i took a nap &amp; don't have work the morning. #happy
23730,
23731,
23732,You'd be surprised wat can cheer you up hahah #happy
23733,
23734,happy monday😊 cant wait to spend the next 5 days with all you idiot fuckers❤️ #ilovebradley #iloveeveryone #gojags #excited #happy #school
23735,IM SO PROUD TO SEE THAT SHE GOT A CHANCE TO SHOW US HER ACTING SKILLS. MORE DARAMA!!! #2NE1COMEBACKHOME #2NE1 #HAPPY #2NE1CRUSH
23736,Sitting in a parking lot and just talking for over a hour tonight definitely made my night #happytweet
23737,
23738,
23739,I heart @Pharrell #happy
23740,
23741,This weekend was everything I needed! #sohappy #lovemylife
23742,I'm waiting for the Dance Version / Mirror dance of #ComeBackHome and #Happy #2NE1
23743,
23744,
23745,I feel like i have to much to say #Happy #2NE1  #COMEBACKHOME
23746,
23747,So turns out I have a hidden talent 😏😍 #happy
23748,
23749,#COMEBACKHOME   #HAPPY  #COMEBACKHOME   #HAPPY  #COMEBACKHOME   #HAPPY  #COMEBACKHOME   #HAPPY  #COMEBACKHOME   #HAPPY
23750,
23751,"Finally! a ruby wins for me, run ruby run @9.60....
#happydays"
23752,Early finish from my overnighter!! Time to start my week off with a bit of Jezza while I wait to go home XD #Work #McDonalds #Happy #Yey
23753,
23754,Es que happy es tan asdfghjk❤ y come back home ni se diga👌 #HAPPY #2NE1 #COMEBACKHOME
23755,
23756,Welcome to Twitter @RyansRandomness!! :-) #SoHappy
23757,Sleeping with my baby girl ❤️ tonight 😁 #happytweet
23758,
23759,
23760,"i can't think normally when i watch their MV for replaying again and again. that's make my mind feel ""xbbnghkygbk"" ._. #HAPPY #COMEBACKHOME"
23761,On the way to a Yeadon #happydays
23762,"Tonight was a fun night, I have great friends, all the friends that I need #happy #blessed"
23763,
23764,
23765,In bed by midnight and all alarms off... #happytweet #thankful
23766,
23767,daebak!~ Worth the wait. ❤ #2NE1 #HAPPY #COMEBACKHOME
23768,Eh yung airtime ni jeremey scott ? :) #Happy
23769,I have the greatest obsession with puffins #joyous #warmfeeling
23770,Tomorrow @Pharrell's new album debuts RT if anyone is excited!! #GIRL #IAmOTHER #newmusic #Happy #Billboard100
23771,
23772,The two MVs just shows how versatile 2NE1 is. iM SO PROUD TO BE A BLACKJACK! #COMEBACKHOME  #HAPPY
23773,Going to bed smiling is probably one of the best things ever #happy
23774,
23775,
23776,
23777,Smiles from ear to ear here tonight. It's amazing how 1 person can change everything.  #happy #girls #hope
23778,I wish your H.A.P.P.Y!! #2NE1 #COMEBACKHOME #HAPPY #CL #DARA #BOM #MINZY
23779,
23780,I wonder when @Pharrell is gonna give @_SgtSlaughter his hat back. #Happy #WWE
23781,
23782,
23783,"I have never felt this at peace, this liberated, &amp; this excited for my future in my life!! #happiness #Godisgood #positivity"
23784,I love my life and the people in it☺ #Happy #Blessed #Grateful
23785,
23786,"""@News24: 12 years a slave has won the #Oscar for best picture."" And so it should #happiness"
23787,
23788,
23789,
23790,
23791,
23792,@pamela_nicholls thanks for the follow! #Happy #sweetgirl
23793,Keep a pure mind an good intentions and happiness will follow you like a never-departing shadow. #happiness #life #truth #attitude
23794,
23795,
23796,@krungy21  u really are pretty in black hair #Happy
23797,2ne1 rompiendo madres ahora si la fanward comienza pero ps 2ne1 se supera por mucho son PERFECTAS #comebackhome #happy
23798,
23799,"O.M.G dara's hair !! that's swag ! this mv full of color, arts and picsart also font doodle !! ILOVEYOU YG !! ILOVEYOU MY QUEENS !! #HAPPY"
23800,Im RTing every single mv i saw here .. lol #HAPPY #2ne1comebackhomemv #COMEBACKHOME #2ne1comebackhome
23801,
23802,
23803,Early start...I luv when am on set#happy
23804,So excited for my cruise I can't sleep! #happy
23805,
23806,
23807,
23808,2NE1 is really the trend setter :) #COMEBACKHOME  #HAPPY
23809,I can almost make a fist now #Happytweet
23810,Finally in bed. 😊 it's been an awesome weekend. #happy
23811,Couples who cuddle often are 8 times more likely to be happy in their relationship than those who don't. #cuddle #therapy #health #happy
23812,I have emails to respond to but its 1:00 am and I'm exhausted from a 9 hour workday. Goodnight twitter! :) #happy #tired #zzzz
23813,
23814,#2NE1 I have like a lot to say but I'm so into the videos #COMEBACKHOME amazing job YG!!! #HAPPY
23815,Jeremy scott vomited on the girls #happy
23816,"For every person who doubts you, tell you that you will fail, try twice as hard to prove them wrong.#happy"
23817,"The QUEENS are DEFINITELY back, now~! #2NE1 #COMEBACKHOME #HAPPY"
23818,
23819,"It's not even eleven and I got both my boys asleep already, #happy"
23820,
23821,
23822,cousin got engaged #happytweet
23823,Btw: @Arbys won the award season #happy #hatty
23824,"My mood just changed ! 💯💯💯💯 
😁☺️😁☺️☺️ #happy"
23825,
23826,What a great day! Oletta with my bestfriends &amp; an amazing date night with my love 😊 #sohappy
23827,
23828,Tune into @SBSPopAsia to hear @SBSPopAsiaMegaMatt interview @willharvy and review 2NE1's new music videos :D #2NE1 #COMEBACKHOME #HAPPY
23829,
23830,"I'm seeing shrunken haters crying in the corner, now... #2NE1 #COMEBACKHOME #HAPPY"
23831,
23832,oh yeah the dude who checked my piercing said all is good! #happy
23833,
23834,
23835,
23836,"Going with my new ""Team Israel"" uniform to school 😁 #judo #happy"
23837,"2014 so far, is amazing. #happy"
23838,
23839,
23840,@X1075 just said my band's name on the air. I can't wait an hour for 'Youth' to play. #sostoked #sohappy
23841,"5 days to go, then it's chilling on the beach for me!!!!#beach#Happy#excited"
23842,
23843,Perfect weekend! 😍👌 #happy
23844,Gonna get a tattoo soon!!! 😍✌️#happy
23845,
23846,Off to start my week..pumping some @MiCasaMusic &amp; @JimmyNevis #happydays
23847,
23848,"Ze special of ze month is 2 honor StPatrick'sday, ur name is Patrick then ur crepe is on us #stpatricksday #happy #free #birthday #foodtruck"
23849,
23850,All my motivation right now is based on seeing two smiles as much as possible... my own and this one I've only known a short time. #happy
23851,I'm sure glad I've caught a good one 🎣 #sohappy
23852,Skyped Megan in AZ and met a handful of friends and needless to say one of them already agreed to be my husband and said Im beautiful #happy
23853,
23854,
23855,Waking up happy has the biggest impact on your day... Keepin' it positive... #happy
23856,
23857,I just DIED! New @coldplay album on May 20!! #cantwait YAY!!! #sohappy
23858,Walking away from someone who only brings stress in your life. #Happiness
23859,
23860,OMG OMG @imgfave is following me #tears #happiness
23861,
23862,"We've moved! First thing to be set up, bathroom; second, bed. It was intense! And tomorrow, first day at new job! #moving #SoHappy"
23863,BOBA! #HappyTweet
23864,"When your favorite song comes on Pandora, you know you're having a good night 😊 #happy"
23865,TWEET IT MORE GUYS #COMEBACKHOME #HAPPY #2NE1
23866,MORE MORE MORE #COMEBACKHOME #HAPPY #2NE1
23867,
23868,What a weekend! Bringing back en route #Bathalf marathon medal switching back to work mode #77kmComeBack #Achieving #Happy
23869,
23870,Finally its my birthday.........Don`t know what i`m going to do yet but its going to be fantastic :) #sohappy #GettingOld
23871,
23872,
23873,MARCHing on to a healthier ME!☺ #goodmonth #focused #happy
23874,New mobilephone #happy
23875,
23876,
23877,
23878,
23879,"Met Sec. Joel again and Nanay Gloria, the head of Rizalistas in the Sitio. Then we had the chance to talk to Councilor Michael today! #happy"
23880,
23881,
23882,"By a single decision, but I am truly the happiest I have ever been, who knew all those wrongs made a right :) #happy"
23883,
23884,
23885,Ima have my car when i go back to iwcc too 😭#sohappy
23886,Whenever YG will delay something.. we always know that something BEST will come out! &lt;3 #ComeBackHome #Happy #2NE1CRUSH
23887,Matchin' #happydays #nofeeling
23888,PUSH IT MORE ♥ #COMEBACKHOME #HAPPY #2NE1
23889,@curtmega i just got my first lead role in a musical! #sohappy
23890,LEZ DO THISSS BJs!!! #COMEBACKHOME #HAPPY #2NE1
23891,"Today is #BackToWork day after 3 days off. I will listen to a colleague gloat about his promotion, &amp; end up doing the last 3's work #Joy"
23892,SPAZZ MORE FOR BETTER FUTURE BWAHAHA... #COMEBACKHOME #HAPPY #2NE1
23893,i prefer #HAPPY
23894,they're so beautiful #HAPPY
23895,#Happy #Bride #Groom #weddingreception #catering #LongBeach
23896,WE'RE MOVING CLOSER TO THE TOP :))) #COMEBACKHOME #HAPPY #2NE1
23897,
23898,MOVE IT BJs MOVE IT! HAHA #COMEBACKHOME #HAPPY #2NE1
23899,
23900,I am the future Mrs.  Painter!!!! I can't believe it! :D #sohappy #engagement
23901,
23902,
23903,
23904,"perfect weekend,😊&amp; looking forward to this coming weekend too! #happytweet"
23905,
23906,
23907,
23908,MORE TWEETS PLEASE !!! #COMEBACKHOME #HAPPY #2NE1
23909,On my way to the new @aoepeople office... #Excited about what to come! #happy #moving
23910,HOPE UR HAPPY bLACKjACKS ^___^ #happy
23911,
23912,OMG Come Back Home MV... like I cant... so amazing!!!!!!!! #2NE1#IGotChills #2NE1COMEBACKHOME #amazing #watchit now!!!!!! Also watch #Happy
23913,Last year I was absent this year I'm most present! #jouvert #yellowdevils #happiness
23914,had a really good birthday weekend :D the crawfish was the icing on the cake.. a good way to end the week &gt;_&lt; #happy
23915,
23916,"i should to prepare for school
hahahaha, no? #COMEBACKHOME #HAPPY"
23917,Adds with friends @manikpara college..#happy
23918,My friends just gave me a pre-birthday suprise and my mom was in on in on it too. Well played guys haha #inshock #EveryDayMoments #happy
23919,CAN YOU COMEBACK HOME~~~ ^^ #COMEBACKHOME #HAPPY #2NE1
23920,Omg just now remembered to check  the score for Heart v Victory... #happy
23921,
23922,Minzy's short hair YES YES YES ♥ #HAPPY
23923,"cooozzz I'm done spazzing 

now going to sleep because I still have work later

#COMEBACKHOME  #HAPPY #2NE1"
23924,
23925,I CAN'T BE TWEET LIMIT HAHA :))) #COMEBACKHOME #HAPPY #2NE1
23926,At last. I finally got an admission into university.....words can't describe how i'm feeling right now. #sohappy
23927,
23928,4M VIEWS IN 1 DAY? ALL THE WAYYYYY ^^ FIGHTING!!! #COMEBACKHOME #HAPPY #2NE1
23929,"But seriously, the conversation Ashley and I had tonight. &gt;&gt; 
#happy #loveit #GoodNightGorgeous"
23930,
23931,
23932,Yes almost did hehehe I was bouncing off of it #Happy
23933,
23934,"Lately, I've been, I've been losing sleep
Dreaming about the things that we could be
But baby, I've been, I've been praying hard 🎧 #happy"
23935,
23936,At some point in time we need some Pharell to raise our spirits....#Happy #NoMoreHashtags
23937,Hello happy little rock hopper penguins! Welcome to your new home! #joy
23938,There's nothing like the feeling of cool sheets against the warm body after a long day #happytweet #goodfeels #goodnight
23939,What a way to land. #happy
23940,Me Encanto El Nuevo Tema De Las 2NE1 #Happy #ILoveYouWithAllMyHeart #Happy
23941,BlackJacks you guys trend the wrong way. Different hashtag won't work. #2NE1 #COMEBACKHOME #HAPPY
